,Disease,Gene1,Gene2,IAP,Synergy_score,Gene1_expression,Gene2_expression,wilcox_pvalue,specificity_pvalue,sensitivity_R
792,ucec,HHLA2,TNFRSF9,IFNGscore,0.157297763407506,Inhibited,Expressed,0.690291332285367,0.422324159021407,0.642395666634481
793,ucec,HHLA2,TNFSF18,IFNGscore,-0.167445337195544,Expressed,Inhibited,0.601064704217786,0.233033524121014,0.382998535150197
794,ucec,HHLA2,TNFSF4,IFNGscore,0.288382495087047,Inhibited,Expressed,0.0464236924645669,0.191437308868502,0.511554137790608
795,ucec,HHLA2,TNFSF9,IFNGscore,-0.175317399186466,Expressed,Inhibited,0.111645947514202,0.204485219164118,0.515933571436762
796,ucec,HHLA2,VTCN1,IFNGscore,NA,NA,NA,NA,NA,NA
797,ucec,HLA-G,VSIR,IFNGscore,NA,NA,NA,NA,NA,NA
798,ucec,HLA-G,CD27,IFNGscore,-0.135090367779523,Expressed,Inhibited,0.312639097362594,0.297059341433351,0.376666968543347
799,ucec,HLA-G,CD274,IFNGscore,-0.0906757389045978,Expressed,Inhibited,0.171400458791466,0.321599150893331,0.670060317887401
800,ucec,HLA-G,CD276,IFNGscore,-0.208307686805212,Inhibited,Expressed,0.238910756605265,0.168400337362946,0.508597768956289
801,ucec,HLA-G,CD28,IFNGscore,-0.158214400445639,Expressed,Inhibited,0.241717978211329,0.130304168231318,0.45200784753901
802,ucec,HLA-G,CD70,IFNGscore,NA,NA,NA,NA,NA,NA
803,ucec,HLA-G,CD80,IFNGscore,NA,NA,NA,NA,NA,NA
804,ucec,HLA-G,CD86,IFNGscore,-0.1613894399478,Expressed,Inhibited,0.0117279262505484,0.184606804238706,0.228330648226949
805,ucec,HLA-G,CSF1,IFNGscore,NA,NA,NA,NA,NA,NA
806,ucec,HLA-G,CSF1R,IFNGscore,0.279078554225137,Inhibited,Expressed,0.457255919414095,0.477110295537956,0.483556738503414
807,ucec,HLA-G,CTLA4,IFNGscore,0,Expressed,Inhibited,0.341625425007286,0.822932521562659,Inf
808,ucec,HLA-G,NCR3LG1,IFNGscore,-0.0730512051267396,Inhibited,Expressed,0.280593865792932,0.695574871592256,1.30588238793113
809,ucec,HLA-G,FLT3,IFNGscore,0.122448899920153,Expressed,Expressed,0.414085608540381,0.75097013666273,1.41026167837637
810,ucec,HLA-G,HHLA2,IFNGscore,-0.221511803549142,Inhibited,Expressed,0.00530504984532829,0.0857650342552652,0.268166186366785
811,ucec,HLA-G,ICOS,IFNGscore,0,Inhibited,Inhibited,0.39405448155403,0.485668789808917,Inf
812,ucec,HLA-G,ICOSLG,IFNGscore,0.252145413209593,Expressed,Expressed,0.269277390259593,0.21790969051243,0.443416041341158
813,ucec,HLA-G,IDO1,IFNGscore,NA,NA,NA,NA,NA,NA
814,ucec,HLA-G,ITPRIPL2,IFNGscore,NA,NA,NA,NA,NA,NA
815,ucec,HLA-G,KCNA5,IFNGscore,NA,NA,NA,NA,NA,NA
816,ucec,HLA-G,KHNYN,IFNGscore,NA,NA,NA,NA,NA,NA
817,ucec,HLA-G,LAG3,IFNGscore,NA,NA,NA,NA,NA,NA
818,ucec,HLA-G,MTMR2,IFNGscore,0.245823948094809,Expressed,Expressed,0.302625255326142,0.330453563714903,0.452071672971035
819,ucec,HLA-G,NAV2,IFNGscore,0.123274806945783,Expressed,Inhibited,0.270258845238307,0.53564334583977,0.725256464491349
820,ucec,HLA-G,NDST3,IFNGscore,-0.0898962106721721,Inhibited,Expressed,0.378217733249441,0.426547352721849,0.819718374000854
821,ucec,HLA-G,NDST4,IFNGscore,NA,NA,NA,NA,NA,NA
822,ucec,HLA-G,NFATC3,IFNGscore,-0.131945713334717,Inhibited,Expressed,1,0.201373626373626,0.721208068859706
823,ucec,HLA-G,NLRC5,IFNGscore,-0.191527420858828,Expressed,Inhibited,0.101241985126574,0.291735385743082,0.320250220242955
824,ucec,HLA-G,NR3C2,IFNGscore,-0.0918000454015644,Inhibited,Inhibited,0.933187191592407,0.361538461538462,0.785713579333255
825,ucec,HLA-G,NT5E,IFNGscore,0.0214507872173333,Expressed,Expressed,0.861366499299535,0.780568239472349,6.76926877555515
826,ucec,HLA-G,PDCD1,IFNGscore,-0.0486787495209615,Expressed,Inhibited,0.743650802585437,0.665010645848119,0.970281402460207
827,ucec,HLA-G,PDCD1LG2,IFNGscore,NA,NA,NA,NA,NA,NA
828,ucec,HLA-G,PEX13,IFNGscore,-0.11605014262469,Expressed,Expressed,0.694001120942051,0.0631659056316591,1.17764509387535
829,ucec,HLA-G,PLD6,IFNGscore,-0.105113546291964,Inhibited,Inhibited,0.263642060270774,0.310989010989011,0.97416275535734
830,ucec,HLA-G,SERPINB9,IFNGscore,NA,NA,NA,NA,NA,NA
831,ucec,HLA-G,SFN,IFNGscore,-0.149352523187566,Inhibited,Expressed,0.0941319336494602,0.146153846153846,0.496105346119608
832,ucec,HLA-G,TLR3,IFNGscore,-0.126448883327272,Inhibited,Expressed,0.284655116891138,0.222802197802198,0.870897559762224
833,ucec,HLA-G,TNFRSF18,IFNGscore,0.197616929751264,Expressed,Expressed,0.843497895679204,0.477343265052762,0.496186778322536
834,ucec,HLA-G,TNFRSF4,IFNGscore,-0.0911065089220892,Expressed,Inhibited,0.204911814866506,0.679284763172912,0.626132357021342
835,ucec,HLA-G,TNFRSF9,IFNGscore,-0.137998396658177,Expressed,Inhibited,0.296528945187463,0.229836584080127,0.474361139748856
836,ucec,HLA-G,TNFSF18,IFNGscore,NA,NA,NA,NA,NA,NA
837,ucec,HLA-G,TNFSF4,IFNGscore,0.0960540050447343,Expressed,Expressed,0.11866197608978,0.584128195345288,0.570397373451824
838,ucec,HLA-G,TNFSF9,IFNGscore,-0.051618262787286,Inhibited,Inhibited,0.831055770141847,0.750866462793068,1.63737924137382
839,ucec,HLA-G,VTCN1,IFNGscore,0.260665881326336,Expressed,Inhibited,0.776011225802873,0.233284732347428,0.419958378555728
840,ucec,HLA-G,XCL1,IFNGscore,NA,NA,NA,NA,NA,NA
841,ucec,ICOS,IDO1,IFNGscore,-0.124821362884533,Inhibited,Inhibited,0.0718617676720616,0.422033285094067,0.391403982166742
842,ucec,ICOS,LAG3,IFNGscore,NA,NA,NA,NA,NA,NA
843,ucec,ICOS,NT5E,IFNGscore,0,Inhibited,Expressed,0.504112192915202,0.485668789808917,Inf
844,ucec,ICOS,PDCD1,IFNGscore,NA,NA,NA,NA,NA,NA
845,ucec,ICOS,PDCD1LG2,IFNGscore,0.159619629538051,Expressed,Expressed,0.234907015107907,0.12192329708071,0.0923412822984817
846,ucec,ICOS,TLR3,IFNGscore,0,Inhibited,Expressed,0.527451774277654,0.520638136237022,Inf
847,ucec,ICOS,TNFRSF18,IFNGscore,0,Inhibited,Inhibited,0.985556034194151,0.485668789808917,Inf
848,ucec,ICOS,TNFRSF4,IFNGscore,0.439200636880039,Expressed,Expressed,0.0195918367346939,0.0652173913043478,0.574361274479866
849,ucec,ICOS,TNFRSF9,IFNGscore,0,Inhibited,Inhibited,0.923006912850134,0.485668789808917,Inf
850,ucec,ICOS,TNFSF18,IFNGscore,0,Inhibited,Inhibited,0.410885108935346,0.485668789808917,Inf
851,ucec,ICOS,TNFSF4,IFNGscore,0,Inhibited,Expressed,0.392719787054023,1,NA
852,ucec,ICOS,TNFSF9,IFNGscore,0.172798609012132,Expressed,Expressed,6.75132324464653e-06,0.646815705429269,0.482280216160827
853,ucec,ICOS,VTCN1,IFNGscore,NA,NA,NA,NA,NA,NA
854,ucec,ICOSLG,ICOS,IFNGscore,0,Expressed,Inhibited,0.923737913760553,0.596607245543416,Inf
855,ucec,ICOSLG,IDO1,IFNGscore,0.211014574278486,Inhibited,Expressed,0.363058686737176,0.420164233576642,0.505375827178933
856,ucec,ICOSLG,LAG3,IFNGscore,0,Inhibited,Inhibited,0.535855795246611,0.413784135240572,Inf
857,ucec,ICOSLG,NT5E,IFNGscore,NA,NA,NA,NA,NA,NA
858,ucec,ICOSLG,PDCD1,IFNGscore,0,Inhibited,Inhibited,0.558041780762104,0.413784135240572,Inf
859,ucec,ICOSLG,PDCD1LG2,IFNGscore,-0.132215425474969,Expressed,Inhibited,0.81736797601479,0.281828931809223,0.33632069480212
860,ucec,ICOSLG,TLR3,IFNGscore,0.139297376996283,Expressed,Inhibited,0.563914550384794,0.30879815986199,0.740295254466789
861,ucec,ICOSLG,TNFRSF18,IFNGscore,-0.218738915060951,Expressed,Inhibited,0.0998345572070913,0.113488182559087,0.358112896742371
862,ucec,ICOSLG,TNFRSF4,IFNGscore,NA,NA,NA,NA,NA,NA
863,ucec,ICOSLG,TNFRSF9,IFNGscore,-0.158214400445639,Expressed,Inhibited,0.0520653200094088,0.108108108108108,0.275712885808644
864,ucec,ICOSLG,TNFSF18,IFNGscore,0.264184451848471,Inhibited,Expressed,1,0.331329113924051,0.330232288966073
865,ucec,ICOSLG,TNFSF4,IFNGscore,-0.220322428046469,Inhibited,Inhibited,0.296809255063928,0.139760410724472,0.367808268052628
866,ucec,ICOSLG,TNFSF9,IFNGscore,NA,NA,NA,NA,NA,NA
867,ucec,ICOSLG,VTCN1,IFNGscore,NA,NA,NA,NA,NA,NA
868,ucec,IDO1,LAG3,IFNGscore,0.142259911773805,Expressed,Expressed,0.0048074924452145,0.603786496350365,0.500611563078411
869,ucec,IDO1,NT5E,IFNGscore,0.415475635995447,Expressed,Expressed,0.19285834828489,0.0923813868613139,0.201926451325044
870,ucec,IDO1,PDCD1,IFNGscore,0.133567956230575,Expressed,Expressed,0.0337799913076927,0.624771897810219,0.714222157135576
871,ucec,IDO1,PDCD1LG2,IFNGscore,0.304226780917302,Expressed,Expressed,0.00412598790619472,0.241332116788321,0.613418561691377
872,ucec,IDO1,TLR3,IFNGscore,-0.155315349567388,Inhibited,Expressed,0.0776980217897879,0.214182344428365,0.527263259333632
873,ucec,IDO1,TNFRSF18,IFNGscore,0.265614550842042,Expressed,Expressed,0.0477629199054863,0.334367887440513,0.398585442585849
874,ucec,IDO1,TNFRSF4,IFNGscore,0.228129717005803,Expressed,Expressed,0.100943181966719,0.472189580885233,0.569086131669125
875,ucec,IDO1,TNFRSF9,IFNGscore,0.465548350044131,Expressed,Expressed,0.00474117660574065,0.0554288321167883,0.405704042502846
876,ucec,IDO1,TNFSF18,IFNGscore,0.292420609168604,Expressed,Expressed,0.533333333333333,0.264142335766423,0.439867183497889
877,ucec,IDO1,TNFSF4,IFNGscore,0.629316496612182,Expressed,Expressed,1.62143753696689e-05,0.00593065693430657,0.18450559823396
878,ucec,IDO1,TNFSF9,IFNGscore,0.50619266159705,Expressed,Expressed,0.0022795101262721,0.0499718204020289,0.268400431505471
879,ucec,IDO1,VTCN1,IFNGscore,NA,NA,NA,NA,NA,NA
880,ucec,ITPRIPL2,VSIR,IFNGscore,0.19443504183328,Inhibited,Expressed,0.970969643170381,0.703739585351676,0.706118740318737
881,ucec,ITPRIPL2,CD27,IFNGscore,0,Inhibited,Inhibited,0.970616633982508,0.212844653665097,Inf
882,ucec,ITPRIPL2,CD274,IFNGscore,NA,NA,NA,NA,NA,NA
883,ucec,ITPRIPL2,CD276,IFNGscore,NA,NA,NA,NA,NA,NA
884,ucec,ITPRIPL2,CD28,IFNGscore,-0.100358198188585,Inhibited,Inhibited,0.870228514122492,0.415601882985878,0.573189990604936
885,ucec,ITPRIPL2,CD70,IFNGscore,0.0945723263451304,Expressed,Expressed,0.445128835604204,0.70852262402326,0.564971714288351
886,ucec,ITPRIPL2,CD80,IFNGscore,-0.109723194391112,Expressed,Inhibited,0.524470953431841,0.385817542488767,0.621752745338475
887,ucec,ITPRIPL2,CD86,IFNGscore,0,Inhibited,Inhibited,0.388954132113568,0.212844653665097,Inf
888,ucec,ITPRIPL2,CSF1,IFNGscore,0.147820174303837,Expressed,Inhibited,0.977934119730337,0.521522693997072,0.897987972291601
889,ucec,ITPRIPL2,CSF1R,IFNGscore,NA,NA,NA,NA,NA,NA
890,ucec,ITPRIPL2,CTLA4,IFNGscore,0,Inhibited,Inhibited,0.8195623942439,0.497416627524659,Inf
891,ucec,ITPRIPL2,NCR3LG1,IFNGscore,0.520711430566314,Expressed,Inhibited,0.0659744565233208,0.017163504968383,0.400445594257021
892,ucec,ITPRIPL2,FLT3,IFNGscore,0.27740574531263,Expressed,Expressed,0.532165714916147,0.424160620887464,0.462338667331289
893,ucec,ITPRIPL2,HHLA2,IFNGscore,-0.106669860622988,Inhibited,Expressed,0.303402039131838,0.476275057092109,0.7135270420592
894,ucec,ITPRIPL2,ICOS,IFNGscore,0,Inhibited,Inhibited,0.615203693060598,0.485668789808917,Inf
895,ucec,ITPRIPL2,ICOSLG,IFNGscore,0.262411946809569,Expressed,Inhibited,0.164119628583732,0.305124450951684,0.594108922200492
896,ucec,ITPRIPL2,IDO1,IFNGscore,0,Inhibited,Inhibited,0.590149567323507,0.212844653665097,Inf
897,ucec,ITPRIPL2,KCNA5,IFNGscore,0.37766842117937,Expressed,Inhibited,0.0596581896533011,0.141142020497804,0.338451614895663
898,ucec,ITPRIPL2,KHNYN,IFNGscore,0.551076916411245,Expressed,Inhibited,0.00389631449007137,0.008199121522694,0.164789690125622
899,ucec,ITPRIPL2,LAG3,IFNGscore,0,Inhibited,Inhibited,0.813741786780847,0.212844653665097,Inf
900,ucec,ITPRIPL2,MTMR2,IFNGscore,-0.221874774731566,Inhibited,Inhibited,0.483899546329104,0.113987895090787,0.543455383485459
901,ucec,ITPRIPL2,NAV2,IFNGscore,NA,NA,NA,NA,NA,NA
902,ucec,ITPRIPL2,NDST3,IFNGscore,NA,NA,NA,NA,NA,NA
903,ucec,ITPRIPL2,NDST4,IFNGscore,0.209699708403774,Expressed,Inhibited,0.441809282934368,0.403221083455344,0.503027579066091
904,ucec,ITPRIPL2,NFATC3,IFNGscore,NA,NA,NA,NA,NA,NA
905,ucec,ITPRIPL2,NLRC5,IFNGscore,NA,NA,NA,NA,NA,NA
906,ucec,ITPRIPL2,NR3C2,IFNGscore,0.604586937340066,Expressed,Inhibited,0.0081582244471173,0.00365726227795193,0.209726355486743
907,ucec,ITPRIPL2,NT5E,IFNGscore,-0.056837967408479,Inhibited,Expressed,0.872544699121027,0.589616810877627,1.16701219030007
908,ucec,ITPRIPL2,PDCD1,IFNGscore,0,Inhibited,Inhibited,0.512931116105913,0.260113555713272,Inf
909,ucec,ITPRIPL2,PDCD1LG2,IFNGscore,0,Expressed,Inhibited,0.474220302342424,0.811420204978038,Inf
910,ucec,ITPRIPL2,PEX13,IFNGscore,0.169585228058878,Expressed,Expressed,0.222870812852049,0.502591747874767,0.844344294927111
911,ucec,ITPRIPL2,PLD6,IFNGscore,0.374259923269164,Expressed,Expressed,0.0839232135712615,0.145534407027818,0.389479843478957
912,ucec,ITPRIPL2,SERPINB9,IFNGscore,0.254658198570102,Expressed,Expressed,0.327902927283036,0.482418889077629,0.610509962417546
913,ucec,ITPRIPL2,SFN,IFNGscore,NA,NA,NA,NA,NA,NA
914,ucec,ITPRIPL2,TLR3,IFNGscore,NA,NA,NA,NA,NA,NA
915,ucec,ITPRIPL2,TNFRSF18,IFNGscore,NA,NA,NA,NA,NA,NA
916,ucec,ITPRIPL2,TNFRSF4,IFNGscore,0.283142501497337,Expressed,Expressed,0.0457244635013983,0.340383862122993,0.332472230951704
917,ucec,ITPRIPL2,TNFRSF9,IFNGscore,-0.108643298519463,Expressed,Inhibited,0.196168826273052,0.438411526972413,0.673759405763197
918,ucec,ITPRIPL2,TNFSF18,IFNGscore,0.20075605866678,Expressed,Expressed,0.888888888888889,0.456645569620253,0.364969710080746
919,ucec,ITPRIPL2,TNFSF4,IFNGscore,-0.109881612217782,Inhibited,Inhibited,0.119869188519166,0.505419281232173,0.399258785322132
920,ucec,ITPRIPL2,TNFSF9,IFNGscore,0.324627046200262,Expressed,Expressed,0.100049645828586,0.331204208153297,0.509175175160277
921,ucec,ITPRIPL2,VTCN1,IFNGscore,-0.127886500059088,Inhibited,Inhibited,0.369708759922386,0.317417619367855,0.668414740741043
922,ucec,ITPRIPL2,XCL1,IFNGscore,0.245413901165822,Expressed,Expressed,0.0420844341986206,0.422996998383745,0.416544779463144
923,ucec,KCNA5,VSIR,IFNGscore,-0.174862164221111,Expressed,Inhibited,0.0846977625148494,0.249731817206608,0.616976084996618
924,ucec,KCNA5,CD27,IFNGscore,-0.115534975027796,Expressed,Inhibited,0.183540338818011,0.452720549392499,0.471558040343957
925,ucec,KCNA5,CD274,IFNGscore,0.220520485359372,Inhibited,Expressed,0.101015897057647,0.310328784119107,0.411947558071542
926,ucec,KCNA5,CD276,IFNGscore,-0.119533075206228,Inhibited,Expressed,0.989910196811478,0.43744728703964,0.659384646884052
927,ucec,KCNA5,CD28,IFNGscore,-0.132890108575772,Expressed,Inhibited,0.263977992641174,0.314277823805579,0.469335942135287
928,ucec,KCNA5,CD70,IFNGscore,-0.175722163210463,Expressed,Inhibited,0.0810368878942891,0.2002209334438,0.346773470815878
929,ucec,KCNA5,CD80,IFNGscore,-0.114265599588324,Expressed,Inhibited,0.712312657740281,0.375310687655344,0.566213984968685
930,ucec,KCNA5,CD86,IFNGscore,-0.140906425536832,Expressed,Inhibited,0.15528118119996,0.30879345603272,0.528845158502363
931,ucec,KCNA5,CSF1,IFNGscore,-0.140831982670566,Expressed,Inhibited,0.467714110277183,0.293289146644573,0.511533448012613
932,ucec,KCNA5,CSF1R,IFNGscore,-0.183121424766393,Expressed,Inhibited,0.0482050076465388,0.206689536878216,0.460492292048624
933,ucec,KCNA5,CTLA4,IFNGscore,-0.103588386293791,Expressed,Inhibited,0.214619663115409,0.410107705053853,0.5325399198537
934,ucec,KCNA5,NCR3LG1,IFNGscore,-0.231002247440972,Expressed,Expressed,0.0498927386674009,0.155867246147768,0.226160624111537
935,ucec,KCNA5,FLT3,IFNGscore,-0.046302880891516,Expressed,Inhibited,0.135942590009871,0.65356004250797,1.93813365271637
936,ucec,KCNA5,HHLA2,IFNGscore,NA,NA,NA,NA,NA,NA
937,ucec,KCNA5,ICOS,IFNGscore,0,Expressed,Inhibited,0.320003240621839,0.485668789808917,Inf
938,ucec,KCNA5,ICOSLG,IFNGscore,NA,NA,NA,NA,NA,NA
939,ucec,KCNA5,IDO1,IFNGscore,NA,NA,NA,NA,NA,NA
940,ucec,KCNA5,KHNYN,IFNGscore,0.148990637013412,Inhibited,Inhibited,0.206042916090197,0.575041118421053,0.73867493104817
941,ucec,KCNA5,LAG3,IFNGscore,NA,NA,NA,NA,NA,NA
942,ucec,KCNA5,MTMR2,IFNGscore,0.294941625006368,Expressed,Expressed,0.400944032512732,0.240526212448459,0.350947975000982
943,ucec,KCNA5,NAV2,IFNGscore,NA,NA,NA,NA,NA,NA
944,ucec,KCNA5,NDST3,IFNGscore,0.0757764178827879,Expressed,Inhibited,0.80518005422182,0.802385685884692,1.32321415283206
945,ucec,KCNA5,NDST4,IFNGscore,NA,NA,NA,NA,NA,NA
946,ucec,KCNA5,NFATC3,IFNGscore,NA,NA,NA,NA,NA,NA
947,ucec,KCNA5,NLRC5,IFNGscore,-0.264093282562636,Expressed,Inhibited,0.000907677094715168,0.163459776433938,0.377611107580266
948,ucec,KCNA5,NR3C2,IFNGscore,NA,NA,NA,NA,NA,NA
949,ucec,KCNA5,NT5E,IFNGscore,-0.0841521434358309,Expressed,Expressed,0.456336814713827,0.48025407346037,0.868493756371566
950,ucec,KCNA5,PDCD1,IFNGscore,0,Expressed,Inhibited,0.980340852521814,0.260113555713272,Inf
951,ucec,KCNA5,PDCD1LG2,IFNGscore,-0.132215425474969,Inhibited,Inhibited,0.815594840887574,0.281828931809223,0.578636621203903
952,ucec,KCNA5,PEX13,IFNGscore,NA,NA,NA,NA,NA,NA
953,ucec,KCNA5,PLD6,IFNGscore,NA,NA,NA,NA,NA,NA
954,ucec,KCNA5,SERPINB9,IFNGscore,0.188198527356121,Expressed,Expressed,0.858988476569889,0.618651265500255,0.615890580591315
955,ucec,KCNA5,SFN,IFNGscore,NA,NA,NA,NA,NA,NA
956,ucec,KCNA5,TLR3,IFNGscore,0.22489007059651,Inhibited,Inhibited,0.145392110050616,0.275733333333333,0.578859463223041
957,ucec,KCNA5,TNFRSF18,IFNGscore,0.203153158212834,Inhibited,Expressed,0.267662558339685,0.463687150837989,0.50976097913807
958,ucec,KCNA5,TNFRSF4,IFNGscore,-0.111709250704949,Expressed,Inhibited,0.28688898942304,0.576945025680046,0.50926136706436
959,ucec,KCNA5,TNFRSF9,IFNGscore,-0.100562621644952,Expressed,Inhibited,0.504802250428108,0.503250746793182,0.72515854464725
960,ucec,KCNA5,TNFSF18,IFNGscore,0.214845430644558,Inhibited,Expressed,0.5,0.428164556962025,0.556542322393229
961,ucec,KCNA5,TNFSF4,IFNGscore,0.150909566580817,Inhibited,Expressed,0.0257225306646538,0.425333333333333,0.839391575389309
962,ucec,KCNA5,TNFSF9,IFNGscore,-0.141213567185319,Inhibited,Inhibited,0.328071457441168,0.349235474006116,0.452368613413062
963,ucec,KCNA5,VTCN1,IFNGscore,NA,NA,NA,NA,NA,NA
964,ucec,KCNA5,XCL1,IFNGscore,NA,NA,NA,NA,NA,NA
965,ucec,KHNYN,VSIR,IFNGscore,0.438383243478442,Inhibited,Expressed,0.0314127089427774,0.279209455531874,0.29939208563735
966,ucec,KHNYN,CD27,IFNGscore,-0.141999875825819,Expressed,Inhibited,0.0864330655411867,0.423199635369189,0.265451132832057
967,ucec,KHNYN,CD274,IFNGscore,-0.0323490539749912,Expressed,Inhibited,0.445412722702681,0.820647219690064,1.60321637874744
968,ucec,KHNYN,CD276,IFNGscore,0.2766569235559,Inhibited,Inhibited,0.146337315959472,0.354439419185908,0.410862482147101
969,ucec,KHNYN,CD28,IFNGscore,NA,NA,NA,NA,NA,NA
970,ucec,KHNYN,CD70,IFNGscore,-0.187551190167027,Expressed,Inhibited,0.241658754751795,0.293755697356427,0.370571761975301
971,ucec,KHNYN,CD80,IFNGscore,NA,NA,NA,NA,NA,NA
972,ucec,KHNYN,CD86,IFNGscore,NA,NA,NA,NA,NA,NA
973,ucec,KHNYN,CSF1,IFNGscore,-0.0701373431619464,Expressed,Inhibited,0.418826516513718,0.661121239744758,1.18395200657167
974,ucec,KHNYN,CSF1R,IFNGscore,0.193630281976677,Inhibited,Expressed,0.416576264199764,0.626231408151439,0.800529695742612
975,ucec,KHNYN,CTLA4,IFNGscore,0,Expressed,Inhibited,0.964410949991019,0.497416627524659,Inf
976,ucec,KHNYN,NCR3LG1,IFNGscore,-0.214826783368906,Expressed,Expressed,0.114653387907847,0.227894257064722,0.444711195930048
977,ucec,KHNYN,FLT3,IFNGscore,0.229062900019017,Expressed,Expressed,0.486788951084386,0.522017884258478,0.490705715243006
978,ucec,KHNYN,HHLA2,IFNGscore,0.22827379040136,Inhibited,Inhibited,0.0367247604962633,0.349917763157895,0.566548038336811
979,ucec,KHNYN,ICOS,IFNGscore,-0.12347764613559,Expressed,Inhibited,0.034975246912716,0.490200546946217,0.380235994635643
980,ucec,KHNYN,ICOSLG,IFNGscore,-0.131688555544975,Expressed,Expressed,0.413422854671299,0.464448495897903,0.6070184013283
981,ucec,KHNYN,IDO1,IFNGscore,0.227905481617932,Expressed,Expressed,0.906264014283018,0.378421532846715,0.513044393457886
982,ucec,KHNYN,LAG3,IFNGscore,-0.135090367779523,Expressed,Inhibited,0.321056662908304,0.45077484047402,0.421971020913612
983,ucec,KHNYN,MTMR2,IFNGscore,0.15459242843092,Inhibited,Expressed,0.972647339539825,0.574710386805419,0.732230034592409
984,ucec,KHNYN,NAV2,IFNGscore,-0.119273245823945,Expressed,Inhibited,0.573376652604922,0.503418413855971,0.92427367968492
985,ucec,KHNYN,NDST3,IFNGscore,-0.159486305232578,Expressed,Expressed,0.157120397028616,0.369872379216044,0.426815570563267
986,ucec,KHNYN,NDST4,IFNGscore,NA,NA,NA,NA,NA,NA
987,ucec,KHNYN,NFATC3,IFNGscore,NA,NA,NA,NA,NA,NA
988,ucec,KHNYN,NLRC5,IFNGscore,0.15021322735144,Inhibited,Expressed,0.125779300421736,0.570723684210526,0.755188240576644
989,ucec,KHNYN,NR3C2,IFNGscore,NA,NA,NA,NA,NA,NA
990,ucec,KHNYN,NT5E,IFNGscore,NA,NA,NA,NA,NA,NA
991,ucec,KHNYN,PDCD1,IFNGscore,-0.129284006957556,Expressed,Inhibited,0.19699665503426,0.469234275296263,0.375748595320801
992,ucec,KHNYN,PDCD1LG2,IFNGscore,-0.0418461010936004,Expressed,Inhibited,0.618319335957644,0.780082041932543,1.37827344039755
993,ucec,KHNYN,PEX13,IFNGscore,0.251195288975757,Inhibited,Expressed,0.253805649427725,0.304374870412606,0.471035394337676
994,ucec,KHNYN,PLD6,IFNGscore,NA,NA,NA,NA,NA,NA
995,ucec,KHNYN,SERPINB9,IFNGscore,-0.153888108331033,Expressed,Inhibited,0.0575965097360992,0.384913400182315,0.615236589180337
996,ucec,KHNYN,SFN,IFNGscore,NA,NA,NA,NA,NA,NA
997,ucec,KHNYN,TLR3,IFNGscore,0.277165217522147,Inhibited,Expressed,0.401806647527179,0.239925986842105,0.494868761157964
998,ucec,KHNYN,TNFRSF18,IFNGscore,-0.230804394000867,Expressed,Inhibited,0.0315926475177707,0.19302643573382,0.402205521020822
999,ucec,KHNYN,TNFRSF4,IFNGscore,NA,NA,NA,NA,NA,NA
1000,ucec,KHNYN,TNFRSF9,IFNGscore,NA,NA,NA,NA,NA,NA
1001,ucec,KHNYN,TNFSF18,IFNGscore,NA,NA,NA,NA,NA,NA
1002,ucec,KHNYN,TNFSF4,IFNGscore,NA,NA,NA,NA,NA,NA
1003,ucec,KHNYN,TNFSF9,IFNGscore,-0.251447206622354,Expressed,Inhibited,0.0177155003892105,0.157019143117593,0.282380424980219
1004,ucec,KHNYN,VTCN1,IFNGscore,-0.0836498799841954,Expressed,Expressed,0.541240571505058,0.612123974475843,1.09860384604969
1005,ucec,KHNYN,XCL1,IFNGscore,0.20659739498359,Inhibited,Expressed,0.676138145242156,0.49595936273378,0.429770516334092
1006,ucec,LAG3,NT5E,IFNGscore,-0.0966715630474589,Inhibited,Inhibited,0.1593669101362,0.567357054345902,0.437486220814777
1007,ucec,LAG3,PDCD1,IFNGscore,0,Inhibited,Inhibited,0.954983012203371,0.260113555713272,Inf
1008,ucec,LAG3,PDCD1LG2,IFNGscore,0.15317680840179,Expressed,Expressed,0.144983755814728,0.134134707116962,0.176359551229276
1009,ucec,LAG3,TLR3,IFNGscore,0,Inhibited,Inhibited,1,0.51131221719457,Inf
1010,ucec,LAG3,TNFRSF18,IFNGscore,NA,NA,NA,NA,NA,NA
1011,ucec,LAG3,TNFRSF4,IFNGscore,0,Inhibited,Inhibited,0.757536075498194,0.120198265179678,Inf
1012,ucec,LAG3,TNFRSF9,IFNGscore,NA,NA,NA,NA,NA,NA
1013,ucec,LAG3,TNFSF18,IFNGscore,-0.0657545933493284,Inhibited,Inhibited,0.790908059039625,0.613559922110108,0.65925042853267
1014,ucec,LAG3,TNFSF4,IFNGscore,0,Inhibited,Inhibited,0.942423837774662,0.120198265179678,Inf
1015,ucec,LAG3,TNFSF9,IFNGscore,-0.124682677900356,Inhibited,Inhibited,0.526682558838912,0.42262996941896,0.50136595251524
1016,ucec,LAG3,VTCN1,IFNGscore,-0.0296038414449651,Inhibited,Expressed,0.913127506433536,0.772526110816074,1.78636835880029
1017,ucec,MTMR2,VSIR,IFNGscore,-0.189977006621484,Inhibited,Inhibited,0.085194682991467,0.215404419652435,0.441770978521302
1018,ucec,MTMR2,CD27,IFNGscore,-0.132215425474969,Inhibited,Inhibited,0.167515837241626,0.323472442331396,0.358526788822688
